subject	world	squarepath	step	squaretype	rt	numopen	Nr	Sr	Nl	Sl	Nu	Su	Nd	Sd	action	existsL	existsR	existsU	existsD	blackremains
S337973	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	O	1758	6	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
S337973	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);	9	N	725	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S337973	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);	10	N	530	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
S337973	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);	11	N	884	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S337973	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	12	D	2165	4	0	0	0	0	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	7
S337973	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	13	G	1673	4	1	0	0	0	1	0	0	0	U	FALSE	TRUE	TRUE	TRUE	0
S337973	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);	14	N	628	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	TRUE	0
S337973	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	15	N	479	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	0
S34222	roomG	p(0,0);	0	X	1065	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S34222	roomG	p(0,0);p(1,0);	1	N	414	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S34222	roomG	p(0,0);p(1,0);p(2,0);	2	N	455	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	781	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	604	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	583	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	629	5	4	1	6	1	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	17
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);	7	N	458	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	17
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	O	795	6	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);	9	N	385	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);	10	N	424	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);	11	N	686	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	12	D	964	4	0	0	0	0	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	7
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	13	G	1024	4	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);	14	N	375	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
S34222	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	15	N	322	0	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
S342386	roomG	p(0,0);	0	X	1525	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S342386	roomG	p(0,0);p(1,0);	1	N	443	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S342386	roomG	p(0,0);p(1,0);p(2,0);	2	N	457	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S342386	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	545	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
S342386	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	551	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S342386	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	600	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S342386	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1336	5	4	1	6	1	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	17
S342386	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	610	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	17
S342386	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	D	1818	4	0	0	6	3	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	13
S342386	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	9	G	1296	4	1	0	0	0	1	0	0	0	U	FALSE	TRUE	TRUE	TRUE	0
S342386	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);	10	N	503	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	TRUE	0
S342386	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	11	N	433	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	0
S34564	roomG	p(0,0);	0	X	1163	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S34564	roomG	p(0,0);p(1,0);	1	N	332	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S34564	roomG	p(0,0);p(1,0);p(2,0);	2	N	306	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	1066	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	408	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	858	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	9085	5	4	1	6	1	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	17
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);	7	N	372	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	17
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	O	743	6	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);	9	N	273	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);	10	N	396	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);	11	N	340	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	12	D	768	4	0	0	0	0	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	7
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	13	G	735	4	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);	14	N	297	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
S34564	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	15	N	272	0	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
S355417	roomG	p(0,0);	0	X	1376	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S355417	roomG	p(0,0);p(1,0);	1	N	599	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S355417	roomG	p(0,0);p(1,0);p(2,0);	2	N	620	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S355417	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	1569	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
S355417	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	765	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S355417	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	969	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S355417	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	5367	5	4	1	6	1	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	17
S355417	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	802	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	17
S355417	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	D	1799	4	0	0	6	3	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	13
S355417	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	9	G	953	4	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
S355417	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);	10	N	634	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
S355417	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	11	N	685	0	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
S357773	roomG	p(0,0);	0	X	1485	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S357773	roomG	p(0,0);p(1,0);	1	N	402	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S357773	roomG	p(0,0);p(1,0);p(2,0);	2	N	518	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S357773	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	1094	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
S357773	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	656	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S357773	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	764	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S357773	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	2270	5	4	1	6	1	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	17
S357773	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	648	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	17
S357773	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	D	2220	4	0	0	6	3	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	13
S357773	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	9	G	1798	4	1	0	0	0	1	0	0	0	U	FALSE	TRUE	TRUE	TRUE	0
S357773	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);	10	N	418	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	TRUE	0
S357773	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(6,1);	11	N	551	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	TRUE	0
S365730	roomG	p(0,0);	0	X	1152	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S365730	roomG	p(0,0);p(1,0);	1	N	386	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S365730	roomG	p(0,0);p(1,0);p(2,0);	2	N	319	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	1026	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	413	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	467	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1527	5	4	1	6	1	0	0	0	0	L	TRUE	TRUE	TRUE	TRUE	17
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);	7	N	720	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	17
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);	8	O	1278	6	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);	9	N	519	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);	10	N	331	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	11
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);	11	N	347	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	12	D	1267	4	0	0	0	0	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	7
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	13	G	971	4	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);	14	N	269	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
S365730	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(2,3);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	15	N	293	0	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
S368470	roomG	p(0,0);	0	X	1012	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S368470	roomG	p(0,0);p(1,0);	1	N	432	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S368470	roomG	p(0,0);p(1,0);p(2,0);	2	N	416	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S368470	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	1488	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
S368470	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	424	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S368470	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	440	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S368470	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1834	5	4	1	6	1	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	17
S368470	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	471	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	17
S368470	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	D	1588	4	0	0	6	3	4	0	2	1	U	TRUE	FALSE	TRUE	TRUE	13
S368470	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);	9	G	1835	4	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
S368470	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);	10	N	1336	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
S368470	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	11	N	360	0	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
S37550	roomG	p(0,0);	0	X	2267	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S37550	roomG	p(0,0);p(1,0);	1	N	959	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S37550	roomG	p(0,0);p(1,0);p(2,0);	2	N	1076	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	1731	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	942	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	983	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	2272	5	4	1	6	1	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	17
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);	7	N	1087	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	17
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);	8	D	1955	4	0	0	6	3	4	0	2	1	D	TRUE	FALSE	TRUE	TRUE	13
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);	9	N	1003	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	13
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	10	D	1160	2	1	1	0	0	4	2	0	0	R	FALSE	TRUE	TRUE	FALSE	11
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);	11	N	876	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	11
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	12	O	1396	1	0	0	0	0	0	0	0	0	L	TRUE	FALSE	TRUE	FALSE	10
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);	13	N	1007	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	10
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);	14	N	935	0	0	0	0	0	0	0	0	0	U	FALSE	TRUE	TRUE	FALSE	10
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);	15	N	888	0	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	10
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);	16	N	828	0	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	TRUE	10
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	17	G	1894	4	1	0	0	0	1	0	0	0	R	FALSE	TRUE	TRUE	TRUE	0
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);p(6,2);	18	N	898	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	0
S37550	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);	19	N	1031	0	0	0	0	0	0	0	0	0	U	TRUE	FALSE	TRUE	FALSE	0
S376806	roomG	p(0,0);	0	X	1054	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	FALSE	0
S376806	roomG	p(0,0);p(1,0);	1	N	341	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S376806	roomG	p(0,0);p(1,0);p(2,0);	2	N	311	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	27
S376806	roomG	p(0,0);p(1,0);p(2,0);p(3,0);	3	O	668	5	0	0	0	0	0	0	0	0	D	TRUE	FALSE	FALSE	TRUE	22
S376806	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);	4	N	349	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S376806	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);	5	N	578	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	22
S376806	roomG	p(0,0);p(1,0);p(2,0);p(3,0);p(3,1);p(3,2);p(3,3);	6	D	1631	5	4	1	6	1	0	0	0	0	R	TRUE	TRUE	TRUE	TRUE	17
