world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue
E2Maps/lab	(4,6)	N9748	N6177	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	46	TRUE	14.360001
E2Maps/lab	(4,6)	N2090	N7871	p(4,5);p(4,6);	9	1	1	42	TRUE	14.360002
E2Maps/lab	(0,2)	N3856	N5389	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	36	TRUE	13.56
E2Maps/lab	(0,7)	N1215	N5067	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	41	TRUE	13.800001
E2Maps/lab	(0,7)	N3247	N3873	p(2,7);p(1,7);p(0,7);	9	1	2	37	TRUE	14.120001
E2Maps/lab	(0,2)	N4609	N3138	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	40	TRUE	14.12
E2Maps/lab	(4,6)	N4367	N1206	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	42	TRUE	14.040001
E2Maps/lab	(0,2)	N4229	N4038	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	44	TRUE	14.680001
E2Maps/lab	(0,7)	N8464	N2091	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	45	TRUE	14.440001
E2Maps/lab	(0,7)	N5644	N6798	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	45	TRUE	14.360001
E2Maps/lab	(4,6)	N9529	N3016	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	46	TRUE	14.4400015
E2Maps/lab	(4,6)	N3482	N958	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	42	TRUE	14.600001
E2Maps/lab	(0,7)	N3780	N6715	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	45	TRUE	14.84
E2Maps/lab	(0,7)	N5407	N6531	p(2,7);p(1,7);p(0,7);	9	1	2	41	TRUE	15
E2Maps/lab	(4,6)	N6743	N3105	p(4,5);p(4,6);	9	1	1	32	TRUE	12.999999
E2Maps/lab	(0,7)	N8297	N949	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	35	TRUE	13.08
E2Maps/lab	(4,6)	N1392	N6216	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.48
E2Maps/lab	(0,7)	N6317	N2489	p(2,7);p(1,7);p(0,7);	9	1	2	31	TRUE	13.079999
E2Maps/lab	(4,6)	N9899	N664	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	36	TRUE	13.32
E2Maps/lab	(0,7)	N6611	N7234	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.559999
E2Maps/lab	(4,2)	N8272	N9899	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	36	TRUE	15.4
E2Maps/lab	(4,6)	N2444	N4222	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	42	TRUE	15.64
E2Maps/lab	(4,6)	N718	N104	p(4,5);p(4,6);	9	1	1	38	TRUE	15.24
E2Maps/lab	(4,2)	N2082	N2426	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	40	TRUE	16.119999
E2Maps/lab	(0,7)	N6426	N975	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	41	TRUE	15.24
E2Maps/lab	(4,2)	N7773	N9379	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	44	TRUE	17.16
E2Maps/lab	(4,6)	N3659	N1195	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	46	TRUE	16.599998
E2Maps/lab	(0,7)	N4804	N1715	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	45	TRUE	15.639999
E2Maps/lab	(4,6)	N4224	N3263	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	46	TRUE	15.72
E2Maps/lab	(0,7)	N6491	N6586	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	41	TRUE	15.079999
E2Maps/lab	(4,6)	N7100	N4801	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	46	TRUE	15.48
E2Maps/lab	(4,6)	N4379	N8922	p(4,5);p(4,6);	9	1	1	42	TRUE	15.4800005
E2Maps/lab	(4,2)	N3227	N4704	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	36	TRUE	15.4800005
E2Maps/lab	(0,7)	N4449	N88	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	41	TRUE	15.400002
E2Maps/lab	(0,7)	N1787	N8992	p(2,7);p(1,7);p(0,7);	9	1	2	37	TRUE	15.4
E2Maps/lab	(4,2)	N1516	N9657	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	40	TRUE	16.359999
E2Maps/lab	(4,6)	N263	N9473	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	42	TRUE	15.8
E2Maps/lab	(4,2)	N1856	N7597	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	44	TRUE	17.240002
E2Maps/lab	(0,7)	N3500	N8384	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	45	TRUE	16.36
E2Maps/lab	(0,7)	N3983	N5213	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	45	TRUE	15.799999
E2Maps/lab	(4,6)	N973	N1040	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	46	TRUE	15.88
E2Maps/lab	(4,6)	N3326	N8272	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	42	TRUE	15.72
E2Maps/lab	(0,7)	N4664	N1371	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	45	TRUE	15.960001
E2Maps/lab	(0,7)	N9496	N2313	p(2,7);p(1,7);p(0,7);	9	1	2	41	TRUE	16.119999
E2Maps/labyrinth3	(0,0)	N8865	NA	p(0,0);	0	0	0	0	FALSE	0
E2Maps/labyrinth3	(3,0)	N4830	N8865	p(0,0);p(1,0);p(2,0);p(3,0);	1	5	3	3	FALSE	1.3636364
E2Maps/labyrinth3	(3,3)	N9834	N4830	p(3,0);p(3,1);p(3,2);p(3,3);	2	6	3	6	FALSE	3.5454545
E2Maps/labyrinth3	(3,5)	N2244	N9834	p(3,3);p(3,4);p(3,5);	3	5	2	8	FALSE	5.772727
E2Maps/labyrinth3	(5,3)	N4809	N9834	p(3,3);p(4,3);p(5,3);	3	4	2	8	FALSE	5.3636365
E2Maps/labyrinth3	(1,3)	N2310	N9834	p(3,3);p(2,3);p(1,3);	3	2	2	8	FALSE	4.409091
E2Maps/labyrinth3	(5,3)	N7550	N2244	p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);	4	4	4	12	FALSE	8.318182
E2Maps/labyrinth3	(1,3)	N2810	N2244	p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);	4	2	4	12	FALSE	7
E2Maps/labyrinth3	(3,5)	N3449	N4809	p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);	4	5	4	12	FALSE	8.5
E2Maps/labyrinth3	(1,3)	N4612	N4809	p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	4	2	4	12	FALSE	6.590909
E2Maps/labyrinth3	(3,5)	N8864	N2310	p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	4	5	4	12	FALSE	7.545455
E2Maps/labyrinth3	(5,3)	N646	N2310	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	4	4	4	12	FALSE	6.9545455
E2Maps/labyrinth3	(1,3)	N2706	N7550	p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	5	2	4	16	TRUE	9.909091
E2Maps/labyrinth3	(5,3)	N6105	N2810	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	5	4	4	16	TRUE	10.272727
E2Maps/labyrinth3	(1,3)	N984	N3449	p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);	5	2	4	16	TRUE	10.090909
E2Maps/labyrinth3	(3,5)	N7785	N4612	p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	5	5	4	16	TRUE	10.636364
E2Maps/labyrinth3	(5,3)	N5992	N8864	p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);	5	4	4	16	TRUE	10.818182
E2Maps/labyrinth3	(3,5)	N5525	N646	p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);	5	5	4	16	TRUE	11
E2Maps/library	(0,0)	N4845	NA	p(0,0);	0	0	0	0	FALSE	0
E2Maps/library	(1,0)	N1500	N4845	p(0,0);p(1,0);	1	4	1	1	FALSE	0.75
E2Maps/library	(1,3)	N345	N1500	p(1,0);p(1,1);p(1,2);p(1,3);	2	5	3	4	FALSE	2.2083335
E2Maps/library	(1,4)	N8976	N345	p(1,3);p(1,4);	3	2	1	5	FALSE	2.7500002
E2Maps/library	(3,3)	N2039	N345	p(1,3);p(2,3);p(3,3);	3	4	2	6	FALSE	3.4583335
E2Maps/library	(3,3)	N1588	N8976	p(1,4);p(1,3);p(2,3);p(3,3);	4	4	3	8	FALSE	4.3333335
E2Maps/library	(6,3)	N8644	N2039	p(3,3);p(4,3);p(5,3);p(6,3);	4	5	3	9	FALSE	5.7083335
E2Maps/library	(1,4)	N264	N2039	p(3,3);p(2,3);p(1,3);p(1,4);	4	2	3	9	FALSE	4.3333335
E2Maps/library	(6,3)	N4826	N1588	p(3,3);p(4,3);p(5,3);p(6,3);	5	5	3	11	FALSE	7
E2Maps/library	(6,4)	N5202	N8644	p(6,3);p(6,4);	5	2	1	10	FALSE	6.666667
E2Maps/library	(6,1)	N1272	N8644	p(6,3);p(6,2);p(6,1);	5	2	2	11	FALSE	6.75
E2Maps/library	(1,4)	N3854	N8644	p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);	5	2	6	15	FALSE	7.0833335
E2Maps/library	(6,3)	N2829	N264	p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	5	5	6	15	FALSE	7.8333335
E2Maps/library	(6,4)	N9511	N4826	p(6,3);p(6,4);	6	2	1	12	FALSE	8.125
E2Maps/library	(6,1)	N3045	N4826	p(6,3);p(6,2);p(6,1);	6	2	2	13	FALSE	8.208333
E2Maps/library	(6,1)	N1015	N5202	p(6,4);p(6,3);p(6,2);p(6,1);	6	2	3	13	FALSE	7.8750005
E2Maps/library	(1,4)	N9042	N5202	p(6,4);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);	6	2	7	17	FALSE	8.208334
E2Maps/library	(6,4)	N1261	N1272	p(6,1);p(6,2);p(6,3);p(6,4);	6	2	3	14	FALSE	8.041667
E2Maps/library	(1,4)	N591	N1272	p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);	6	2	8	19	FALSE	8.458333
E2Maps/library	(6,4)	N5849	N3854	p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);	6	2	7	22	FALSE	9.041667
E2Maps/library	(6,1)	N7205	N3854	p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	6	2	8	23	FALSE	9.125
E2Maps/library	(6,4)	N7087	N2829	p(6,3);p(6,4);	6	2	1	16	FALSE	9.291667
E2Maps/library	(6,1)	N8201	N2829	p(6,3);p(6,2);p(6,1);	6	2	2	17	FALSE	9.375
E2Maps/library	(6,1)	N5860	N9511	p(6,4);p(6,3);p(6,2);p(6,1);	7	2	3	15	TRUE	9.5
E2Maps/library	(6,4)	N8436	N3045	p(6,1);p(6,2);p(6,3);p(6,4);	7	2	3	16	TRUE	9.666666
E2Maps/library	(1,4)	N2481	N1015	p(6,1);p(6,2);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);	7	2	8	21	TRUE	9.75
E2Maps/library	(6,1)	N9553	N9042	p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	7	2	8	25	TRUE	10.416667
E2Maps/library	(1,4)	N6015	N1261	p(6,4);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);	7	2	7	21	TRUE	9.916667
E2Maps/library	(6,4)	N7268	N591	p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,4);	7	2	7	26	TRUE	10.75
E2Maps/library	(6,1)	N1217	N5849	p(6,4);p(6,3);p(6,2);p(6,1);	7	2	3	25	TRUE	11.25
E2Maps/library	(6,4)	N3634	N7205	p(6,1);p(6,2);p(6,3);p(6,4);	7	2	3	26	TRUE	11.416667
E2Maps/library	(6,1)	N4834	N7087	p(6,4);p(6,3);p(6,2);p(6,1);	7	2	3	19	TRUE	11
E2Maps/library	(6,4)	N97	N8201	p(6,1);p(6,2);p(6,3);p(6,4);	7	2	3	20	TRUE	11.166667
E2Maps/museum	(0,0)	N3080	NA	p(0,0);	0	0	0	0	FALSE	0
E2Maps/museum	(2,0)	N4231	N3080	p(0,0);p(1,0);p(2,0);	1	5	2	2	FALSE	0.96153843
E2Maps/museum	(2,1)	N4454	N4231	p(2,0);p(2,1);	2	2	1	3	FALSE	1.3076923
E2Maps/museum	(4,1)	N3949	N4454	p(2,1);p(3,1);p(4,1);	3	5	2	5	FALSE	2.6923077
E2Maps/museum	(2,4)	N1801	N4454	p(2,1);p(2,2);p(2,3);p(2,4);	3	4	3	6	FALSE	2.5384617
E2Maps/museum	(4,0)	N1528	N3949	p(4,1);p(4,0);	4	2	1	6	FALSE	3.2692308
E2Maps/museum	(4,4)	N1748	N3949	p(4,1);p(4,2);p(4,3);p(4,4);	4	4	3	8	FALSE	4.230769
E2Maps/museum	(2,4)	N5154	N3949	p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	4	4	5	10	FALSE	4.5384617
E2Maps/museum	(0,4)	N2280	N1801	p(2,4);p(1,4);p(0,4);	4	2	2	8	FALSE	3.2692308
E2Maps/museum	(4,1)	N5167	N1801	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);	4	5	5	11	FALSE	5.0769234
E2Maps/museum	(4,4)	N7573	N1528	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	5	4	4	10	FALSE	5.1153846
E2Maps/museum	(2,4)	N2560	N1528	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	5	4	6	12	FALSE	5.423077
E2Maps/museum	(6,4)	N1922	N1748	p(4,4);p(5,4);p(6,4);	5	2	2	10	FALSE	5.1153846
E2Maps/museum	(4,0)	N9084	N1748	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	5	2	4	12	FALSE	5.269231
E2Maps/museum	(2,4)	N5072	N1748	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	5	4	8	16	FALSE	7
E2Maps/museum	(0,4)	N3785	N5154	p(2,4);p(1,4);p(0,4);	5	2	2	12	FALSE	5.5769234
E2Maps/museum	(4,0)	N4376	N5154	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	5	2	6	16	FALSE	5.8846154
E2Maps/museum	(4,4)	N6962	N5154	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	5	4	8	18	FALSE	7.615385
E2Maps/museum	(4,1)	N7153	N2280	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);	5	5	7	15	FALSE	6.5769234
E2Maps/museum	(4,0)	N141	N5167	p(4,1);p(4,0);	5	2	1	12	FALSE	6.115385
E2Maps/museum	(4,4)	N8811	N5167	p(4,1);p(4,2);p(4,3);p(4,4);	5	4	3	14	FALSE	7.5384617
E2Maps/museum	(0,4)	N6427	N5167	p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	5	2	7	18	FALSE	6.5769234
E2Maps/museum	(6,4)	N3601	N7573	p(4,4);p(5,4);p(6,4);	6	2	2	12	FALSE	6.1538463
E2Maps/museum	(2,4)	N9523	N7573	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	6	4	8	18	FALSE	8.192307
E2Maps/museum	(0,4)	N3111	N2560	p(2,4);p(1,4);p(0,4);	6	2	2	14	FALSE	6.615385
E2Maps/museum	(4,4)	N7084	N2560	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	6	4	8	20	FALSE	8.807693
E2Maps/museum	(4,0)	N4696	N1922	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	6	2	6	16	FALSE	6.4615383
E2Maps/museum	(2,4)	N1343	N1922	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	6	4	10	20	FALSE	8.5
E2Maps/museum	(6,4)	N5971	N9084	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	6	2	6	18	FALSE	6.769231
E2Maps/museum	(2,4)	N8403	N9084	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	6	4	6	18	FALSE	8.346154
E2Maps/museum	(0,4)	N5764	N5072	p(2,4);p(1,4);p(0,4);	6	2	2	18	FALSE	8.5
E2Maps/museum	(4,0)	N9321	N5072	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	6	2	6	22	FALSE	8.807693
E2Maps/museum	(6,4)	N5425	N5072	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	6	2	10	26	FALSE	9.115385
E2Maps/museum	(4,0)	N6068	N3785	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	6	2	8	20	FALSE	7.2307696
E2Maps/museum	(4,4)	N9323	N3785	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	6	4	10	22	FALSE	9.269231
E2Maps/museum	(4,4)	N630	N4376	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	6	4	4	20	FALSE	9.269231
E2Maps/museum	(0,4)	N394	N4376	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	6	2	8	24	FALSE	7.8461537
E2Maps/museum	(6,4)	N7775	N6962	p(4,4);p(5,4);p(6,4);	6	2	2	20	FALSE	9.269231
E2Maps/museum	(4,0)	N3181	N6962	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	6	2	4	22	FALSE	9.423078
E2Maps/museum	(0,4)	N9763	N6962	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	6	2	10	28	FALSE	9.884616
E2Maps/museum	(4,0)	N5415	N7153	p(4,1);p(4,0);	6	2	1	16	FALSE	7.923077
E2Maps/museum	(4,4)	N6120	N7153	p(4,1);p(4,2);p(4,3);p(4,4);	6	4	3	18	FALSE	9.653847
E2Maps/museum	(4,4)	N8197	N141	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	6	4	4	16	FALSE	8.884616
E2Maps/museum	(0,4)	N657	N141	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	6	2	8	20	FALSE	7.7692313
E2Maps/museum	(6,4)	N1580	N8811	p(4,4);p(5,4);p(6,4);	6	2	2	16	FALSE	8.884616
E2Maps/museum	(4,0)	N5391	N8811	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	6	2	4	18	FALSE	9.038462
E2Maps/museum	(0,4)	N833	N8811	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	6	2	10	24	FALSE	9.5
E2Maps/museum	(4,0)	N4285	N6427	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	6	2	8	26	FALSE	8.692308
E2Maps/museum	(4,4)	N8345	N6427	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	6	4	10	28	FALSE	11.192308
E2Maps/museum	(2,4)	N118	N3601	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	7	4	10	22	FALSE	9.846154
E2Maps/museum	(0,4)	N884	N9523	p(2,4);p(1,4);p(0,4);	7	2	2	20	FALSE	9.846153
E2Maps/museum	(6,4)	N4093	N9523	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	10	28	FALSE	10.461538
E2Maps/museum	(4,4)	N6363	N3111	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	10	24	FALSE	10.615385
E2Maps/museum	(6,4)	N1968	N7084	p(4,4);p(5,4);p(6,4);	7	2	2	22	FALSE	10.615385
E2Maps/museum	(0,4)	N6001	N7084	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	10	30	FALSE	11.230769
E2Maps/museum	(2,4)	N9698	N4696	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	7	4	6	22	FALSE	10.153846
E2Maps/museum	(0,4)	N7494	N1343	p(2,4);p(1,4);p(0,4);	7	2	2	22	FALSE	10.307693
E2Maps/museum	(4,0)	N9438	N1343	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2	6	26	FALSE	10.615385
E2Maps/museum	(2,4)	N4928	N5971	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	7	4	10	28	FALSE	11.384615
E2Maps/museum	(0,4)	N8010	N8403	p(2,4);p(1,4);p(0,4);	7	2	2	20	FALSE	10
E2Maps/museum	(6,4)	N3138	N8403	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	10	28	FALSE	10.615385
E2Maps/museum	(4,0)	N2171	N5764	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2	8	26	FALSE	10.615385
E2Maps/museum	(6,4)	N5197	N5764	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	12	30	FALSE	10.923077
E2Maps/museum	(6,4)	N1737	N9321	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	6	28	FALSE	11.076923
E2Maps/museum	(0,4)	N371	N9321	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	8	30	FALSE	11.230769
E2Maps/museum	(4,0)	N5061	N5425	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	6	32	FALSE	11.692308
E2Maps/museum	(0,4)	N5616	N5425	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	12	38	FALSE	12.153847
E2Maps/museum	(4,4)	N1021	N6068	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	4	24	FALSE	11.23077
E2Maps/museum	(6,4)	N2668	N9323	p(4,4);p(5,4);p(6,4);	7	2	2	24	FALSE	11.230769
E2Maps/museum	(4,0)	N5719	N9323	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	4	26	FALSE	11.384615
E2Maps/museum	(6,4)	N5654	N630	p(4,4);p(5,4);p(6,4);	7	2	2	22	FALSE	11.076923
E2Maps/museum	(0,4)	N7594	N630	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	10	30	FALSE	11.692307
E2Maps/museum	(4,4)	N6758	N394	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	10	34	FALSE	13.384615
E2Maps/museum	(4,0)	N228	N7775	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	6	26	FALSE	11.384615
E2Maps/museum	(0,4)	N8148	N7775	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	12	32	FALSE	11.846154
E2Maps/museum	(6,4)	N3262	N3181	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	6	28	FALSE	11.692308
E2Maps/museum	(0,4)	N4955	N3181	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	8	30	FALSE	11.846154
E2Maps/museum	(4,0)	N7415	N9763	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2	8	36	FALSE	12.769232
E2Maps/museum	(6,4)	N8904	N9763	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	12	40	FALSE	13.076923
